,time,x,y,s,a,dis,o,dir,event,nflId,displayName,jerseyNumber,position,team,frameId,gameId,playId,playDirection,season,week,gameDate,gameTimeEastern,homeTeamAbbr,visitorTeamAbbr,playDescription,quarter,down,yardsToGo,possessionTeam,specialTeamsPlayType,specialTeamsResult,kickerId,returnerId,kickBlockerId,yardlineSide,yardlineNumber,gameClock,penaltyCodes,penaltyJerseyNumbers,penaltyYards,preSnapHomeScore,preSnapVisitorScore,passResult,kickLength,kickReturnYardage,playResult,absoluteYardlineNumber
1220521,2020-12-27T18:30:42.600,53.31,42.93,8.35,0.55,0.84,276.24,270.21,None,47894.0,Kendall Sheffield,20.0,CB,away,41,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220522,2020-12-27T18:30:42.700,52.47,42.94,8.43,0.2,0.84,273.17,270.26,None,47894.0,Kendall Sheffield,20.0,CB,away,42,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220523,2020-12-27T18:30:42.800,51.59,42.94,8.66,0.26,0.88,287.87,269.89,None,47894.0,Kendall Sheffield,20.0,CB,away,43,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220524,2020-12-27T18:30:42.900,50.7,42.94,8.79,0.21,0.89,291.94,269.85,None,47894.0,Kendall Sheffield,20.0,CB,away,44,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220525,2020-12-27T18:30:43.000,49.8,42.94,8.95,0.04,0.9,294.77,270.12,None,47894.0,Kendall Sheffield,20.0,CB,away,45,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220526,2020-12-27T18:30:43.100,48.91,42.95,8.94,0.32,0.9,294.19,270.44,None,47894.0,Kendall Sheffield,20.0,CB,away,46,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220527,2020-12-27T18:30:43.200,47.99,42.97,9.13,0.71,0.92,302.03,271.57,None,47894.0,Kendall Sheffield,20.0,CB,away,47,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220528,2020-12-27T18:30:43.300,47.07,43.01,9.27,1.32,0.92,305.84,273.0,None,47894.0,Kendall Sheffield,20.0,CB,away,48,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220529,2020-12-27T18:30:43.400,46.15,43.07,9.25,1.5,0.93,305.09,274.15,None,47894.0,Kendall Sheffield,20.0,CB,away,49,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220530,2020-12-27T18:30:43.500,45.23,43.15,9.18,1.74,0.92,305.09,275.24,None,47894.0,Kendall Sheffield,20.0,CB,away,50,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220531,2020-12-27T18:30:43.600,44.31,43.23,9.17,1.52,0.92,316.92,275.33,None,47894.0,Kendall Sheffield,20.0,CB,away,51,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220532,2020-12-27T18:30:43.700,43.39,43.3,9.13,1.48,0.92,318.67,275.18,None,47894.0,Kendall Sheffield,20.0,CB,away,52,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220533,2020-12-27T18:30:43.800,42.49,43.38,8.98,1.79,0.91,317.45,274.82,None,47894.0,Kendall Sheffield,20.0,CB,away,53,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220534,2020-12-27T18:30:43.900,41.6,43.44,8.76,2.26,0.89,315.45,274.14,None,47894.0,Kendall Sheffield,20.0,CB,away,54,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220535,2020-12-27T18:30:44.000,40.74,43.49,8.55,2.66,0.87,309.48,272.86,None,47894.0,Kendall Sheffield,20.0,CB,away,55,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220536,2020-12-27T18:30:44.100,39.89,43.52,8.4,2.66,0.85,304.23,271.88,None,47894.0,Kendall Sheffield,20.0,CB,away,56,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220537,2020-12-27T18:30:44.200,39.06,43.54,8.21,2.65,0.83,300.16,271.07,None,47894.0,Kendall Sheffield,20.0,CB,away,57,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220538,2020-12-27T18:30:44.300,38.24,43.55,8.08,2.47,0.82,295.76,270.26,None,47894.0,Kendall Sheffield,20.0,CB,away,58,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220539,2020-12-27T18:30:44.400,37.43,43.56,7.97,2.22,0.81,290.35,269.81,None,47894.0,Kendall Sheffield,20.0,CB,away,59,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220540,2020-12-27T18:30:44.500,36.63,43.57,7.9,1.85,0.8,283.2,270.48,None,47894.0,Kendall Sheffield,20.0,CB,away,60,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220541,2020-12-27T18:30:44.600,35.83,43.58,7.87,1.59,0.8,285.38,270.59,None,47894.0,Kendall Sheffield,20.0,CB,away,61,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220542,2020-12-27T18:30:44.700,35.03,43.59,7.9,1.28,0.8,291.39,270.84,None,47894.0,Kendall Sheffield,20.0,CB,away,62,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220543,2020-12-27T18:30:44.800,34.22,43.61,7.93,1.14,0.81,301.58,271.29,None,47894.0,Kendall Sheffield,20.0,CB,away,63,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220544,2020-12-27T18:30:44.900,33.43,43.64,7.88,1.2,0.79,305.05,271.99,None,47894.0,Kendall Sheffield,20.0,CB,away,64,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220545,2020-12-27T18:30:45.000,32.64,43.67,7.82,1.24,0.79,310.65,272.56,None,47894.0,Kendall Sheffield,20.0,CB,away,65,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220546,2020-12-27T18:30:45.100,31.87,43.71,7.74,1.33,0.78,317.0,272.98,None,47894.0,Kendall Sheffield,20.0,CB,away,66,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220547,2020-12-27T18:30:45.200,31.1,43.74,7.61,1.52,0.77,321.62,272.96,None,47894.0,Kendall Sheffield,20.0,CB,away,67,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220548,2020-12-27T18:30:45.300,30.36,43.79,7.37,2.08,0.75,324.44,273.66,None,47894.0,Kendall Sheffield,20.0,CB,away,68,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220549,2020-12-27T18:30:45.400,29.64,43.84,7.06,2.62,0.72,332.3,274.0,None,47894.0,Kendall Sheffield,20.0,CB,away,69,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220550,2020-12-27T18:30:45.500,28.95,43.89,6.75,2.93,0.69,339.12,274.25,None,47894.0,Kendall Sheffield,20.0,CB,away,70,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220551,2020-12-27T18:30:45.600,28.29,43.95,6.49,3.04,0.67,345.96,275.3,None,47894.0,Kendall Sheffield,20.0,CB,away,71,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220552,2020-12-27T18:30:45.700,27.66,44.0,6.21,3.03,0.64,10.86,275.17,None,47894.0,Kendall Sheffield,20.0,CB,away,72,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220553,2020-12-27T18:30:45.800,27.05,44.05,5.92,2.99,0.61,26.32,275.05,None,47894.0,Kendall Sheffield,20.0,CB,away,73,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220554,2020-12-27T18:30:45.900,26.48,44.1,5.6,3.05,0.58,45.43,274.83,None,47894.0,Kendall Sheffield,20.0,CB,away,74,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220555,2020-12-27T18:30:46.000,25.94,44.14,5.23,3.17,0.54,73.4,274.78,None,47894.0,Kendall Sheffield,20.0,CB,away,75,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220556,2020-12-27T18:30:46.100,25.43,44.18,5.0,2.85,0.51,107.7,274.93,None,47894.0,Kendall Sheffield,20.0,CB,away,76,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220557,2020-12-27T18:30:46.200,24.94,44.23,4.78,2.53,0.49,131.92,274.87,punt_land,47894.0,Kendall Sheffield,20.0,CB,away,77,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220558,2020-12-27T18:30:46.300,24.47,44.27,4.57,2.31,0.47,150.85,274.79,None,47894.0,Kendall Sheffield,20.0,CB,away,78,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220559,2020-12-27T18:30:46.400,24.03,44.31,4.36,2.18,0.45,168.16,275.06,None,47894.0,Kendall Sheffield,20.0,CB,away,79,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220560,2020-12-27T18:30:46.500,23.6,44.35,4.17,2.01,0.43,184.43,275.49,None,47894.0,Kendall Sheffield,20.0,CB,away,80,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220561,2020-12-27T18:30:46.600,23.2,44.39,3.95,2.03,0.4,193.25,275.91,None,47894.0,Kendall Sheffield,20.0,CB,away,81,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220562,2020-12-27T18:30:46.700,22.82,44.43,3.77,1.92,0.39,211.35,276.11,None,47894.0,Kendall Sheffield,20.0,CB,away,82,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220563,2020-12-27T18:30:46.800,22.45,44.48,3.6,1.84,0.37,240.0,277.34,None,47894.0,Kendall Sheffield,20.0,CB,away,83,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220564,2020-12-27T18:30:46.900,22.11,44.55,3.39,2.2,0.35,295.41,282.54,None,47894.0,Kendall Sheffield,20.0,CB,away,84,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220565,2020-12-27T18:30:47.000,21.8,44.63,3.17,2.44,0.33,304.1,285.93,None,47894.0,Kendall Sheffield,20.0,CB,away,85,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220566,2020-12-27T18:30:47.100,21.51,44.73,2.95,2.66,0.3,309.49,290.52,None,47894.0,Kendall Sheffield,20.0,CB,away,86,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220567,2020-12-27T18:30:47.200,21.25,44.85,2.82,2.92,0.29,328.58,297.58,None,47894.0,Kendall Sheffield,20.0,CB,away,87,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220568,2020-12-27T18:30:47.300,21.01,45.01,2.76,3.15,0.28,349.93,306.18,None,47894.0,Kendall Sheffield,20.0,CB,away,88,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220569,2020-12-27T18:30:47.400,20.81,45.18,2.69,3.11,0.27,347.08,313.65,None,47894.0,Kendall Sheffield,20.0,CB,away,89,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220570,2020-12-27T18:30:47.500,20.63,45.38,2.66,2.84,0.27,351.56,320.45,None,47894.0,Kendall Sheffield,20.0,CB,away,90,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220571,2020-12-27T18:30:47.600,20.48,45.6,2.64,2.84,0.26,359.68,328.74,None,47894.0,Kendall Sheffield,20.0,CB,away,91,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220572,2020-12-27T18:30:47.700,20.36,45.83,2.64,2.68,0.26,16.62,335.76,None,47894.0,Kendall Sheffield,20.0,CB,away,92,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220573,2020-12-27T18:30:47.800,20.27,46.08,2.62,2.49,0.26,21.47,342.07,None,47894.0,Kendall Sheffield,20.0,CB,away,93,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220574,2020-12-27T18:30:47.900,20.2,46.33,2.57,2.4,0.26,25.2,348.64,None,47894.0,Kendall Sheffield,20.0,CB,away,94,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220575,2020-12-27T18:30:48.000,20.16,46.58,2.59,2.21,0.26,30.95,354.13,None,47894.0,Kendall Sheffield,20.0,CB,away,95,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220576,2020-12-27T18:30:48.100,20.15,46.84,2.59,2.04,0.26,45.93,359.52,None,47894.0,Kendall Sheffield,20.0,CB,away,96,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220577,2020-12-27T18:30:48.200,20.16,47.1,2.64,1.72,0.26,55.36,3.32,None,47894.0,Kendall Sheffield,20.0,CB,away,97,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220578,2020-12-27T18:30:48.300,20.18,47.37,2.69,1.42,0.27,63.35,6.58,None,47894.0,Kendall Sheffield,20.0,CB,away,98,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220579,2020-12-27T18:30:48.400,20.22,47.64,2.77,1.19,0.27,73.72,9.43,None,47894.0,Kendall Sheffield,20.0,CB,away,99,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220580,2020-12-27T18:30:48.500,20.27,47.91,2.8,1.06,0.28,85.37,12.33,None,47894.0,Kendall Sheffield,20.0,CB,away,100,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220581,2020-12-27T18:30:48.600,20.34,48.19,2.82,0.81,0.28,95.06,13.93,None,47894.0,Kendall Sheffield,20.0,CB,away,101,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220582,2020-12-27T18:30:48.700,20.41,48.46,2.83,0.69,0.28,102.2,15.59,None,47894.0,Kendall Sheffield,20.0,CB,away,102,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220583,2020-12-27T18:30:48.800,20.49,48.73,2.77,0.79,0.28,106.56,17.48,None,47894.0,Kendall Sheffield,20.0,CB,away,103,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220584,2020-12-27T18:30:48.900,20.58,48.99,2.7,0.97,0.27,109.79,19.51,None,47894.0,Kendall Sheffield,20.0,CB,away,104,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
1220585,2020-12-27T18:30:49.000,20.67,49.23,2.58,1.25,0.26,112.41,21.55,punt_downed,47894.0,Kendall Sheffield,20.0,CB,away,105,2020122708,813,left,2020,16,12/27/2020,13:00:00,KC,ATL,"(:23) T.Townsend punts 52 yards to ATL 4, Center-J.Winchester, downed by KC-A.Hamilton.",1,4,7,KC,Punt,Downed,52791.0,,,KC,44,00:23:00,,,,0,0,,52.0,,52,66
